name,year,value,lastvalue,rank
Pakistan,1989,59.3452,55.170101,44
Pakistan,1968,20.5443,17.909901,49
Pakistan,1987,52.6534,43.7351,48
Pakistan,2012,152.17529,152.33569,32
Pakistan,2003,112.248,108.2613,33
Pakistan,1998,95.677101,93.764702,34
Pakistan,1962,13.3617,12.1579,49
Pakistan,1955,7.3174,7.1025,50
Pakistan,1952,6.8622999,6.4979,47
Pakistan,1966,16.8694,16.569401,48
Pakistan,1956,8.6677999,7.3174,50
Pakistan,1986,43.7351,41.745098,50
Pakistan,1995,83.799599,77.977699,35
Pakistan,2007,154.30769,140.1722,30
Pakistan,2009,155.84509,151.0585,31
Pakistan,2011,152.33569,151.7551,32
Pakistan,2002,108.2613,105.8513,33
Pakistan,2006,140.1722,128.97121,30
Pakistan,2001,105.8513,104.1617,33
Philippines,1979,37.257599,36.101799,45
Philippines,2007,74.971397,71.052101,41
Philippines,2010,84.558296,78.3022,40
Philippines,1975,31.1551,27.8741,44
Philippines,1977,34.572102,31.312401,44
Philippines,2004,76.647301,75.088097,41
Philippines,1969,22.8414,22.2332,46
Philippines,1970,24.761299,22.8414,46
Philippines,1997,75.577003,67.662201,39
Philippines,1968,22.2332,18.2174,47
Philippines,1993,47.778099,43.9632,50
Philippines,1976,31.312401,31.1551,46
Philippines,2002,73.281502,71.542397,40
Philippines,2008,77.219002,74.971397,41
Philippines,1974,27.8741,29.3225,45
Philippines,2000,73.397697,72.6381,40
Philippines,1973,29.3225,25.4573,44
Philippines,1967,18.2174,16.1106,48
Philippines,2011,85.2491,84.558296,41
Philippines,1972,25.4573,24.5935,45
Philippines,1978,36.101799,34.572102,44
Philippines,1996,67.662201,62.1478,42
Philippines,1995,62.1478,51.880501,43
Philippines,2009,78.3022,77.219002,41
Philippines,1999,72.6381,75.063004,39
Philippines,2006,71.052101,78.667503,44
Philippines,1998,75.063004,75.577003,40
Philippines,1971,24.5935,24.761299,46
Philippines,2005,78.667503,76.647301,41
Philippines,2003,75.088097,73.281502,40
Philippines,2001,71.542397,73.397697,41
Philippines,2012,87.824997,85.2491,40
Philippines,1994,51.880501,47.778099,49
Poland,1983,399.45181,397.5242,8
Poland,1992,340.12201,348.69699,12
Poland,1952,128.0531,122.1394,10
Poland,2008,308.23721,312.3092,21
Poland,1972,305.31891,293.18829,11
Poland,1971,293.18829,304.1889,11
Poland,1968,275.84421,259.0704,10
Poland,1953,139.20641,128.0531,9
Poland,1958,176.7587,178.70061,10
Poland,1960,199.6037,189.68159,9
Poland,1999,310.76941,320.05991,16
Poland,1984,415.26089,399.45181,8
Poland,1964,242.9122,231.03349,9
Poland,1962,216.6377,207.2652,9
Poland,1982,397.5242,390.3898,9
Poland,1973,319.85941,305.31891,11
Poland,1978,408.42249,383.86459,10
Poland,2007,312.3092,311.72,21
Poland,2009,296.32339,308.23721,20
Poland,1951,122.1394,112.1294,9
Poland,2004,299.70181,296.06741,20
Poland,1963,231.03349,216.6377,9
Poland,2003,296.06741,284.88571,20
Poland,1975,347.41861,332.89389,10
Poland,1998,320.05991,343.5546,14
Poland,1976,371.20721,347.41861,10
Poland,2000,298.4165,310.76941,18
Poland,1977,383.86459,371.20721,10
Poland,1970,304.1889,293.41681,10
Poland,1990,348.3688,419.0835,12
Poland,1981,390.3898,422.2793,10
Poland,1980,422.2793,412.9657,10
Poland,1997,343.5546,353.80429,13
Poland,1987,448.9368,433.39389,9
Poland,2001,295.5293,298.4165,19
Poland,1988,438.2438,448.9368,10
Poland,1957,178.70061,166.4335,9
Poland,1956,166.4335,154.22141,9
Poland,1991,348.69699,348.3688,12
Poland,1979,412.9657,408.42249,10
Poland,2010,314.26129,296.32339,19
Poland,2005,299.2757,299.70181,21
Poland,1954,147.58591,139.20641,9
Poland,2002,284.88571,295.5293,20
Poland,1966,252.4716,247.01961,10
Poland,1996,353.80429,338.06229,12
Poland,1965,247.01961,242.9122,10
Poland,1955,154.22141,147.58591,9
Poland,1995,338.06229,336.922,13
Poland,1974,332.89389,319.85941,11
Poland,1950,112.1294,112.1294,8
Poland,1959,189.68159,176.7587,9
Poland,1969,293.41681,275.84421,10
Poland,2011,310.11169,314.26129,20
Poland,1967,259.0704,252.4716,10
Poland,1985,426.9646,415.26089,9
Poland,1986,433.39389,426.9646,9
Poland,2006,311.72,299.2757,21
Poland,1961,207.2652,199.6037,9
Poland,1993,341.39319,340.12201,12
Poland,2012,302.892,310.11169,20
Poland,1989,419.0835,438.2438,10
Poland,1994,336.922,341.39319,13
Portugal,2005,66.986298,64.107803,45
Portugal,2000,64.355202,64.766296,43
Portugal,2004,64.107803,62.598598,47
Portugal,2003,62.598598,67.632103,46
Portugal,2001,63.8936,64.355202,43
Portugal,1992,48.436901,44.492599,50
Portugal,2002,67.632103,63.8936,44
Portugal,2006,61.645,66.986298,50
Portugal,1950,5.6206002,5.6206002,47
Portugal,1999,64.766296,57.9739,42
Portugal,1995,52.2687,48.7654,50
Portugal,1998,57.9739,53.1726,48
Qatar,2011,70.135002,67.862297,45
Qatar,2010,67.862297,63.702301,46
Qatar,2012,79.130898,70.135002,44
Qatar,2009,63.702301,59.072899,48
Qatar,2008,59.072899,54.016102,50
Romania,1955,36.786598,33.510899,23
Romania,1981,184.57629,183.8587,18
Romania,1956,40.787601,36.786598,23
Romania,1986,185.49249,179.40691,19
Romania,2007,99.072403,100.811,38
Romania,1974,135.4666,134.08611,20
Romania,2010,78.911797,82.498802,42
Romania,1957,45.939201,40.787601,22
Romania,1976,159.9619,146.3015,18
Romania,1952,26.6373,22.504299,25
Romania,1959,50.6548,49.801102,21
Romania,1954,33.510899,30.631001,24
Romania,1977,167.694,159.9619,18
Romania,1983,184.345,182.5009,18
Romania,1960,53.406502,50.6548,21
Romania,2002,94.038597,94.544899,36
Romania,1995,120.9012,116.2869,29
Romania,1975,146.3015,135.4666,18
Romania,1988,198.8298,194.2628,19
Romania,1950,19.422899,19.422899,28
Romania,1980,183.8587,186.3013,19
Romania,1985,179.40691,180.38361,18
Romania,1992,129.46539,144.5042,26
Romania,1962,63.8269,55.729401,19
Romania,2011,85.128098,78.911797,42
Romania,1969,111.5541,100.1078,19
Romania,1987,194.2628,185.49249,18
Romania,1994,116.2869,119.5807,30
Romania,1968,100.1078,92.054298,19
Romania,1993,119.5807,129.46539,28
Romania,1984,180.38361,184.345,18
Romania,1971,119.1066,120.018,20
Romania,1998,100.8884,115.4584,33
Romania,1978,181.41071,167.694,17
Romania,1965,78.658798,72.056198,19
Romania,2005,97.972801,97.680702,37
Romania,1964,72.056198,69.476799,19
Romania,1958,49.801102,45.939201,20
Romania,1991,144.5042,172.21919,24
Romania,1990,172.21919,194.4299,21
Romania,2001,94.544899,90.059097,35
Romania,1979,186.3013,181.41071,19
Romania,2006,100.811,97.972801,36
Romania,1982,182.5009,184.57629,18
Romania,1999,86.954399,100.8884,36
Romania,1996,125.1461,120.9012,30
Romania,1966,84.114403,78.658798,19
Romania,2000,90.059097,86.954399,36
Romania,1972,123.181,119.1066,20
Romania,2009,82.498802,97.882797,40
Romania,1967,92.054298,84.114403,19
Romania,1973,134.08611,123.181,20
Romania,1989,194.4299,198.8298,20
Romania,1970,120.018,111.5541,19
Romania,1953,30.631001,26.6373,25
Romania,2004,97.680702,100.0262,36
Romania,2003,100.0262,94.038597,36
Romania,1997,115.4584,125.1461,30
Romania,1961,55.729401,53.406502,20
Romania,2008,97.882797,99.072403,38
Romania,1951,22.504299,19.422899,26
Romania,2012,82.457802,85.128098,42
Romania,1963,69.476799,63.8269,19
Russian Federation,1953,513.0423,484.92609,4
Russian Federation,1974,1737.0895,1673.9138,2
Russian Federation,1976,1894.3339,1825.2789,2
Russian Federation,1992,2039.9103,2213.0352,3
Russian Federation,1956,696.63721,635.38379,3
Russian Federation,1951,452.83609,417.82141,4
Russian Federation,2005,1562.6682,1556.9974,3
Russian Federation,2001,1515.6909,1512.8636,3
Russian Federation,1962,964.20148,918.66711,2
Russian Federation,1985,2360.0991,2188.3242,2
Russian Federation,2000,1512.8636,1470.3604,3
Russian Federation,2009,1535.1824,1647.6993,4
Russian Federation,1964,1099.7024,1034.0413,2
Russian Federation,1973,1673.9138,1607.5907,2
Russian Federation,1968,1324.4465,1288.2465,2
Russian Federation,1963,1034.0413,964.20148,2
Russian Federation,1981,2093.2471,2133.7236,2
Russian Federation,1990,2222.8208,2475.1462,3
Russian Federation,1995,1576.9181,1630.1761,3
Russian Federation,1977,1957.9633,1894.3339,2
Russian Federation,1983,2168.4763,2133.0974,2
Russian Federation,1967,1288.2465,1232.0048,2
Russian Federation,1960,890.79633,855.56091,2
Russian Federation,1975,1825.2789,1737.0895,2
Russian Federation,1980,2133.7236,2052.3628,2
Russian Federation,2004,1556.9974,1547.9598,3
Russian Federation,1957,762.35083,696.63721,3
Russian Federation,1996,1540.6536,1576.9181,3
Russian Federation,2008,1647.6993,1626.368,3
Russian Federation,1966,1232.0048,1166.5948,2
Russian Federation,1959,855.56091,813.73492,2
Russian Federation,2006,1621.6613,1562.6682,3
Russian Federation,1998,1429.5059,1439.724,3
Russian Federation,1989,2475.1462,2528.0115,2
Russian Federation,1994,1630.1761,1853.0638,3
Russian Federation,1999,1470.3604,1429.5059,3
Russian Federation,1982,2133.0974,2093.2471,2
Russian Federation,2003,1547.9598,1514.7773,3
Russian Federation,1965,1166.5948,1099.7024,2
Russian Federation,1993,1853.0638,2039.9103,3
Russian Federation,1955,635.38379,560.3374,3
Russian Federation,2007,1626.368,1621.6613,3
Russian Federation,1988,2528.0115,2468.3135,2
Russian Federation,1991,2213.0352,2222.8208,3
Russian Federation,1970,1450.7816,1379.3174,2
Russian Federation,1979,2052.3628,2024.3792,2
Russian Federation,1950,417.82141,417.82141,4
Russian Federation,1961,918.66711,890.79633,2
Russian Federation,1969,1379.3174,1324.4465,2
Russian Federation,1986,2367.6387,2360.0991,2
Russian Federation,1958,813.73492,762.35083,2
Russian Federation,1978,2024.3792,1957.9633,2
Russian Federation,1984,2188.3242,2168.4763,2
Russian Federation,1952,484.92609,452.83609,4
Russian Federation,1971,1526.444,1450.7816,2
Russian Federation,2010,1636.502,1535.1824,4
Russian Federation,1972,1607.5907,1526.444,2
Russian Federation,1987,2468.3135,2367.6387,2
Russian Federation,1997,1439.724,1540.6536,3
Russian Federation,1954,560.3374,513.0423,3
Russian Federation,2011,1712.8704,1636.502,4
Russian Federation,2012,1721.5376,1712.8704,4
Russian Federation,2002,1514.7773,1515.6909,3
Saudi Arabia,1977,35.430199,26.899599,43
Saudi Arabia,1985,132.3568,154.08521,25
Saudi Arabia,1994,219.5434,207.8877,20
Saudi Arabia,2007,347.707,329.83771,19
Saudi Arabia,2000,246.3221,236.2448,21
Saudi Arabia,1993,207.8877,200.58549,21
Saudi Arabia,1988,164.5071,151.3233,22
Saudi Arabia,2012,480.22781,453.85809,10
Saudi Arabia,2009,396.7981,377.35779,15
Saudi Arabia,2005,312.65359,296.97861,19
Saudi Arabia,1997,216.9547,235.62421,21
Saudi Arabia,1979,74.6455,53.9277,33
Saudi Arabia,1984,154.08521,173.8519,22
Saudi Arabia,1980,170.3717,74.6455,20
Saudi Arabia,1986,140.5215,132.3568,25
Saudi Arabia,1996,235.62421,223.53951,20
Saudi Arabia,1982,173.33591,168.1291,20
Saudi Arabia,1990,166.5249,164.42509,22
Saudi Arabia,1998,231.9799,216.9547,21
Saudi Arabia,1991,187.0607,166.5249,21
Saudi Arabia,2003,280.17099,268.95261,21
Saudi Arabia,2008,377.35779,347.707,18
Saudi Arabia,1992,200.58549,187.0607,21
Saudi Arabia,1983,173.8519,173.33591,19
Saudi Arabia,1987,151.3233,140.5215,24
Saudi Arabia,1981,168.1291,170.3717,22
Saudi Arabia,2011,453.85809,435.92899,11
Saudi Arabia,1989,164.42509,164.5071,23
Saudi Arabia,1978,53.9277,35.430199,38
Saudi Arabia,2006,329.83771,312.65359,19
Saudi Arabia,2002,268.95261,251.95889,21
Saudi Arabia,2001,251.95889,246.3221,21
Saudi Arabia,1999,236.2448,231.9799,21
Saudi Arabia,1995,223.53951,219.5434,21
Saudi Arabia,2010,435.92899,396.7981,12
Saudi Arabia,1976,26.899599,23.0506,48
Saudi Arabia,2004,296.97861,280.17099,21
Serbia,1983,56.827499,51.666401,38
Serbia,1964,22.357201,19.7223,41
Serbia,1957,13.3519,12.3165,39
Serbia,1955,10.7569,9.3917999,43
Serbia,1965,23.0047,22.357201,42
Serbia,1963,19.7223,17.7314,42
Serbia,1956,12.3165,10.7569,38
Serbia,1998,56.7812,56.800301,50
Serbia,1952,7.9203,7.8943,46
Serbia,1972,31.253599,31.385401,41
Serbia,1966,22.7864,23.0047,42
Serbia,1976,38.375,37.523602,42
Serbia,1982,51.666401,48.995201,42
Serbia,1973,33.938599,31.253599,41
Serbia,1978,43.929001,40.522701,42
Serbia,1977,40.522701,38.375,42
Serbia,1969,25.499701,24.5963,43
Serbia,1980,43.902699,45.5732,46
Serbia,1962,17.7314,17.2868,41
Serbia,1958,13.1577,13.3519,43
Serbia,1971,31.385401,33.372398,40
Serbia,1991,53.004002,62.739601,48
Serbia,1970,33.372398,25.499701,40
Serbia,1967,23.011499,22.7864,42
Serbia,1985,60.293701,57.2551,39
Serbia,1987,60.202202,62.156502,40
Serbia,1968,24.5963,23.011499,42
Serbia,1954,9.3917999,7.8653002,42
Serbia,1992,48.554901,53.004002,49
Serbia,1951,7.8943,8.3416996,45
Serbia,1975,37.523602,36.675201,42
Serbia,1988,62.7458,60.202202,41
Serbia,1984,57.2551,56.827499,38
Serbia,1981,48.995201,43.902699,42
Serbia,1996,52.269199,44.836399,50
Serbia,1990,62.739601,63.222099,42
Serbia,1986,62.156502,60.293701,38
Serbia,1979,45.5732,43.929001,42
Serbia,1960,16.480801,15.0878,39
Serbia,1961,17.2868,16.480801,40
Serbia,1997,56.800301,52.269199,49
Serbia,1953,7.8653002,7.9203,45
Serbia,1989,63.222099,62.7458,43
Serbia,1974,36.675201,33.938599,40
Serbia,1959,15.0878,13.1577,40
Serbia,1950,8.3416996,8.3416996,41
Slovakia,1984,56.5373,54.6521,39
Slovakia,1977,47.7691,46.013901,38
Slovakia,1968,36.710602,35.105499,34
Slovakia,1976,46.013901,45.469501,37
Slovakia,1991,51.042198,58.538601,50
Slovakia,1985,56.220402,56.5373,43
Slovakia,1962,33.138802,31.0959,30
Slovakia,1964,36.2262,34.802399,31
Slovakia,1965,35.322899,36.2262,32
Slovakia,1972,41.1166,40.460899,38
Slovakia,1970,44.648399,38.9622,34
Slovakia,1952,19.0007,17.7714,30
Slovakia,1969,38.9622,36.710602,34
Slovakia,1961,31.0959,28.659,30
Slovakia,1955,21.8545,21.0382,31
Slovakia,1980,57.2099,53.379101,39
Slovakia,1983,54.6521,54.1208,41
Slovakia,1979,53.379101,53.0499,39
Slovakia,1957,24.5242,23.455799,31
Slovakia,1967,35.105499,35.155998,33
Slovakia,1975,45.469501,43.959599,36
Slovakia,1973,42.976501,41.1166,38
Slovakia,1978,53.0499,47.7691,39
Slovakia,1974,43.959599,42.976501,37
Slovakia,1958,26.803101,24.5242,29
Slovakia,1988,56.205502,55.358601,45
Slovakia,1950,16.671801,16.671801,30
Slovakia,1966,35.155998,35.322899,32
Slovakia,1989,57.091202,56.205502,45
Slovakia,1986,53.5569,56.220402,45
Slovakia,1953,19.694599,19.0007,30
Slovakia,1987,55.358601,53.5569,45
Slovakia,1951,17.7714,16.671801,30
Slovakia,1959,26.8685,26.803101,30
Slovakia,1963,34.802399,33.138802,30
Slovakia,1990,58.538601,57.091202,45
Slovakia,1971,40.460899,44.648399,38
Slovakia,1954,21.0382,19.694599,30
Slovakia,1981,55.958199,57.2099,37
Slovakia,1982,54.1208,55.958199,38
Slovakia,1960,28.659,26.8685,30
Slovakia,1956,23.455799,21.8545,31
South Africa,1997,304.06149,289.24469,16
South Africa,1958,96.264297,89.665398,12
South Africa,1971,159.6165,149.6414,14
South Africa,1959,94.483597,96.264297,14
South Africa,1994,261.53879,255.644,17
South Africa,2005,335.42819,341.16269,18
South Africa,1963,109.7331,105.6771,15
South Africa,1973,181.1785,165.4948,14
South Africa,1967,133.77631,128.2473,14
South Africa,1980,212.4171,201.9568,15
South Africa,1992,248.8828,253.6306,17
South Africa,1957,89.665398,87.272797,13
South Africa,2011,367.10861,381.7254,17
South Africa,1989,251.6011,245.24831,16
South Africa,1998,311.15411,304.06149,15
South Africa,2007,362.474,337.04568,18
South Africa,1995,279.01141,261.53879,17
South Africa,2003,324.65961,298.3161,18
South Africa,1982,222.6601,225.55409,15
South Africa,1990,257.5412,251.6011,15
South Africa,1986,229.0352,232.2664,15
South Africa,1981,225.55409,212.4171,15
South Africa,1966,128.2473,128.1557,14
South Africa,1954,73.910202,71.0047,14
South Africa,1965,128.1557,119.56,14
South Africa,1983,217.3851,222.6601,15
South Africa,1977,219.9556,218.35381,14
South Africa,2006,337.04568,335.42819,18
South Africa,1975,205.0761,187.8484,14
South Africa,1969,143.1635,137.9679,14
South Africa,1961,102.1303,97.858101,15
South Africa,1988,245.24831,243.73621,16
South Africa,1960,97.858101,94.483597,15
South Africa,1996,289.24469,279.01141,17
South Africa,1999,294.26071,311.15411,18
South Africa,1968,137.9679,133.77631,14
South Africa,2000,301.34131,294.26071,17
South Africa,1952,70.891098,65.145897,13
South Africa,1984,230.938,217.3851,15
South Africa,1976,218.35381,205.0761,14
South Africa,1985,232.2664,230.938,15
South Africa,1972,165.4948,159.6165,14
South Africa,1962,105.6771,102.1303,15
South Africa,1974,187.8484,181.1785,14
South Africa,1951,65.145897,61.034901,13
South Africa,2010,381.7254,371.37341,17
South Africa,1991,253.6306,257.5412,16
South Africa,1964,119.56,109.7331,15
South Africa,2002,298.3161,287.09421,19
South Africa,1953,71.0047,70.891098,13
South Africa,2012,382.81491,367.10861,17
South Africa,1987,243.73621,229.0352,15
South Africa,1955,82.945602,73.910202,13
South Africa,1979,201.9568,198.1602,14
South Africa,1950,61.034901,61.034901,13
South Africa,1956,87.272797,82.945602,13
South Africa,1993,255.644,248.8828,16
South Africa,2008,390.9624,362.474,15
South Africa,2001,287.09421,301.34131,20
South Africa,1978,198.1602,219.9556,14
South Africa,2009,371.37341,390.9624,16
South Africa,2004,341.16269,324.65961,17
South Africa,1970,149.6414,143.1635,15
Spain,1966,77.665802,71.059601,20
Spain,1959,52.1021,55.894299,19
Spain,1996,234.9245,245.8685,21
Spain,1953,38.941002,37.614601,19
Spain,1987,191.65829,191.0976,19
Spain,1969,96.806503,97.073997,20
Spain,1950,33.042,33.042,19
Spain,1960,48.888802,52.1021,23
Spain,1957,50.233398,42.3522,19
Spain,1979,190.2085,180.9864,18
Spain,1977,180.5988,185.9465,16
Spain,2010,280.92651,297.15359,21
Spain,1993,221.5549,236.79601,19
Spain,1963,58.7742,60.005299,22
Spain,1972,135.5336,128.4418,18
Spain,1975,168.51691,162.7599,16
Spain,1992,236.79601,225.5085,19
Spain,1976,185.9465,168.51691,15
Spain,2000,302.9325,286.26089,16
Spain,1985,187.28819,193.1638,17
Spain,1983,204.8479,200.7029,17
Spain,1955,40.289299,39.736099,19
Spain,1968,97.073997,86.448402,20
Spain,2012,275.52081,281.4606,22
Spain,2008,338.09909,370.97751,19
Spain,1997,254.4753,234.9245,20
Spain,1965,71.059601,64.3582,20
Spain,1964,64.3582,58.7742,22
Spain,1961,53.630001,48.888802,22
Spain,2002,322.8576,305.7186,16
Spain,1962,60.005299,53.630001,20
Spain,1971,128.4418,116.8376,18
Spain,1986,191.0976,187.28819,18
Spain,1973,151.4959,135.5336,17
Spain,1989,215.7411,197.2491,17
Spain,2011,281.4606,280.92651,22
Spain,1998,265.19031,254.4753,20
Spain,1990,219.33611,215.7411,18
Spain,1995,245.8685,232.40289,19
Spain,1974,162.7599,151.4959,16
Spain,1951,33.122601,33.042,21
Spain,1956,42.3522,40.289299,21
Spain,1999,286.26089,265.19031,20
Spain,1980,201.6962,190.2085,17
Spain,2003,331.98911,322.8576,17
Spain,1970,116.8376,96.806503,20
Spain,1952,37.614601,33.122601,19
Spain,2007,370.97751,358.8031,16
Spain,1984,193.1638,204.8479,17
Spain,1981,205.4762,201.6962,17
Spain,2005,364.53741,350.0105,15
Spain,2006,358.8031,364.53741,16
Spain,1988,197.2491,191.65829,20
Spain,2004,350.0105,331.98911,16
Spain,2009,297.15359,338.09909,19
Spain,1954,39.736099,38.941002,19
Spain,1982,200.7029,205.4762,17
Spain,1967,86.448402,77.665802,20
Spain,1994,232.40289,221.5549,19
Spain,1978,180.9864,180.5988,18
Spain,2001,305.7186,302.9325,17
Spain,1991,225.5085,219.33611,18
Spain,1958,55.894299,50.233398,19
Sweden,1963,55.322701,51.285,24
Sweden,1992,57.289501,54.7645,44
Sweden,1952,34.529499,33.445,21
Sweden,1965,62.5811,60.382702,23
Sweden,1960,49.1819,42.399799,22
Sweden,1997,58.2612,64.350098,47
Sweden,1957,38.8531,43.385399,24
Sweden,1950,28.667101,28.667101,21
Sweden,1966,72.536201,62.5811,23
Sweden,1986,61.4823,59.828899,40
Sweden,1980,74.640099,81.4608,35
Sweden,1984,55.900799,56.577499,41
Sweden,1958,42.0774,38.8531,24
Sweden,1983,56.577499,62.116798,39
Sweden,1988,57.321201,59.741199,42
Sweden,1970,92.303497,86.397102,22
Sweden,1996,64.350098,58.8741,45
Sweden,1985,59.828899,55.900799,40
Sweden,1999,57.8568,59.0312,48
Sweden,1995,58.8741,59.1236,46
Sweden,1978,78.912498,84.594398,32
Sweden,1969,86.397102,77.621803,22
Sweden,1979,81.4608,78.912498,32
Sweden,1955,39.1022,34.503899,21
Sweden,1977,84.594398,87.698997,29
Sweden,1982,62.116798,67.714203,35
Sweden,1975,80.953499,78.778801,27
Sweden,1989,54.532799,57.321201,48
Sweden,1994,59.1236,56.8372,45
Sweden,1962,51.285,48.815498,25
Sweden,1981,67.714203,74.640099,35
Sweden,1953,32.5583,34.529499,22
Sweden,1976,87.698997,80.953499,27
Sweden,1993,56.8372,57.289501,46
Sweden,1971,84.387604,92.303497,25
Sweden,1987,59.741199,61.4823,42
Sweden,2000,54.0327,57.8568,49
Sweden,1973,86.109497,84.540901,25
Sweden,1998,59.0312,58.2612,46
Sweden,1972,84.540901,84.387604,25
Sweden,1959,42.399799,42.0774,25
Sweden,1964,60.382702,55.322701,24
Sweden,1951,33.445,28.667101,20
Sweden,1974,78.778801,86.109497,26
Sweden,1954,34.503899,32.5583,21
Sweden,1956,43.385399,39.1022,20
Sweden,1990,54.024799,54.532799,49
Sweden,1991,54.7645,54.024799,47
Sweden,1968,77.621803,68.945503,23
Sweden,1967,68.945503,72.536201,23
Sweden,1961,48.815498,49.1819,25
Switzerland,1958,16.2901,17.7008,34
Switzerland,1971,41.541401,40.259998,36
Switzerland,1959,16.6089,16.2901,37
Switzerland,1982,36.934502,39.075401,48
Switzerland,1954,12.6042,10.3398,35
Switzerland,1974,41.1661,45.8489,38
Switzerland,1970,40.259998,38.069,37
Switzerland,1972,42.246899,41.541401,37
Switzerland,1981,39.075401,41.347801,46
Switzerland,1951,12.3,10.2336,32
Switzerland,1984,40.304798,40.8508,50
Switzerland,1950,10.2336,10.2336,33
Switzerland,1965,30.3489,28.1432,33
Switzerland,1952,11.2338,12.3,34
Switzerland,1969,38.069,35.998798,36
Switzerland,1973,45.8489,42.246899,37
Switzerland,1967,32.5327,31.499399,35
Switzerland,1975,38.566002,41.1661,39
Switzerland,1985,43.5415,40.304798,49
Switzerland,1957,17.7008,17.0669,34
Switzerland,1962,24.1348,20.371799,33
Switzerland,1976,40.276001,38.566002,40
Switzerland,1953,10.3398,11.2338,38
Switzerland,1961,20.371799,19.507099,37
Switzerland,1960,19.507099,16.6089,37
Switzerland,1963,29.0812,24.1348,33
Switzerland,1977,40.757301,40.276001,41
Switzerland,1955,13.6228,12.6042,34
Switzerland,1968,35.998798,32.5327,36
Switzerland,1978,41.882999,40.757301,43
Switzerland,1980,41.347801,40.570202,47
Switzerland,1964,28.1432,29.0812,33
Switzerland,1979,40.570202,41.882999,43
Switzerland,1983,40.8508,36.934502,48
Switzerland,1956,17.0669,13.6228,33
Switzerland,1966,31.499399,30.3489,34
Syria,2009,60.295898,65.774002,50
Syria,2007,64.396797,60.802502,50
Syria,2008,65.774002,64.396797,48
Thailand,1994,140.18781,123.8383,25
Thailand,2002,193.7545,176.76849,23
Thailand,2008,238.5435,235.2041,23
Thailand,2012,273.0925,259.966,23
Thailand,2011,259.966,254.3544,23
Thailand,1977,29.286501,26.334,48
Thailand,1973,22.596701,19.9918,48
Thailand,2004,222.44209,203.7695,23
Thailand,2006,232.54539,229.65331,23
Thailand,1983,37.880001,34.353901,49
Thailand,1986,46.872501,45.796101,48
Thailand,2000,167.44679,166.6535,24
Thailand,1998,159.93179,180.9559,24
Thailand,2003,203.7695,193.7545,23
Thailand,2005,229.65331,222.44209,23
Thailand,1980,36.300098,34.659801,50
Thailand,1974,22.6029,22.596701,50
Thailand,1975,23.1422,22.6029,50
Thailand,1990,89.430801,73.295601,33
Thailand,1981,35.591702,36.300098,49
Thailand,1992,108.6184,98.475098,31
Thailand,1978,32.505501,29.286501,48
Thailand,1991,98.475098,89.430801,33
Thailand,1999,166.6535,159.93179,24
Thailand,1996,177.7393,157.58929,24
Thailand,1987,54.389801,46.872501,47
Thailand,1993,123.8383,108.6184,26
Thailand,2001,176.76849,167.44679,24
Thailand,1995,157.58929,140.18781,25
Thailand,1976,26.334,23.1422,49
Thailand,1989,73.295601,63.077801,38
Thailand,1997,180.9559,177.7393,23
Thailand,1988,63.077801,54.389801,40
Thailand,2009,233.5025,238.5435,23
Thailand,2007,235.2041,232.54539,23
Thailand,1984,41.957298,37.880001,49
Thailand,1985,45.796101,41.957298,48
Thailand,1979,34.659801,32.505501,48
Thailand,2010,254.3544,233.5025,23
Turkey,1976,72.381897,64.527496,32
Turkey,1962,21.613899,17.349001,37
Turkey,2005,237.6862,226.5831,22
Turkey,2006,263.34479,237.6862,22
Turkey,1963,22.650801,21.613899,38
Turkey,1965,27.3701,26.3148,37
Turkey,1959,17.202499,16.0373,36
Turkey,1975,64.527496,59.341801,33
Turkey,1955,13.6191,13.4322,35
Turkey,1984,94.890999,89.454697,31
Turkey,1997,195.0108,186.5677,22
Turkey,1953,12.9669,10.4754,33
Turkey,1992,148.847,142.35851,24
Turkey,1954,13.4322,12.9669,33
Turkey,1958,16.0373,15.975,35
Turkey,2009,283.20911,290.46021,21
Turkey,1986,113.0661,103.3806,28
Turkey,1957,15.975,14.3629,35
Turkey,1960,16.806801,17.202499,38
Turkey,1996,186.5677,169.3168,22
Turkey,1951,10.1896,9.4861002,36
Turkey,2007,289.69711,263.34479,22
Turkey,1978,80.146797,78.671997,31
Turkey,1994,153.4725,156.0116,24
Turkey,1987,124.4717,113.0661,27
Turkey,1995,169.3168,153.4725,24
Turkey,1974,59.341801,56.849098,33
Turkey,1980,77.315697,73.906303,34
Turkey,1969,38.7798,36.2883,35
Turkey,1998,197.25571,195.0108,22
Turkey,1961,17.349001,16.806801,39
Turkey,1968,36.2883,33.5,35
Turkey,1979,73.906303,80.146797,34
Turkey,1989,132.40669,120.2198,27
Turkey,1970,42.605,38.7798,35
Turkey,1964,26.3148,22.650801,35
Turkey,1966,31.5214,27.3701,33
Turkey,2010,297.14661,283.20911,20
Turkey,2004,226.5831,219.6109,22
Turkey,1990,139.14529,132.40669,26
Turkey,1971,45.1693,42.605,34
Turkey,1956,14.3629,13.6191,35
Turkey,2011,317.32651,297.14661,19
Turkey,1972,52.828899,45.1693,34
Turkey,1967,33.5,31.5214,34
Turkey,1981,78.186501,77.315697,34
Turkey,1973,56.849098,52.828899,35
Turkey,2012,332.27921,317.32651,19
Turkey,1982,84.822899,78.186501,33
